episode,layer,weight_mean,weight_std
434,fc3.weight,-0.014028860256075859,0.13798590004444122
434,fc3.bias,0.021895574405789375,0.11086474359035492
434,fc4.weight,0.021466730162501335,0.18705184757709503
434,fc4.bias,0.09491987526416779,0.0254876259714365
435,fc1.weight,-0.020452192053198814,0.22180134057998657
435,fc1.bias,-0.008377620950341225,0.10066935420036316
435,fc2.weight,-0.026671668514609337,0.1454792022705078
435,fc2.bias,0.0011322220088914037,0.08162634074687958
435,fc3.weight,-0.01421363279223442,0.13804127275943756
435,fc3.bias,0.021504320204257965,0.11098960787057877
435,fc4.weight,0.021422576159238815,0.18733635544776917
435,fc4.bias,0.09471381455659866,0.0246221162378788
436,fc1.weight,-0.020200025290250778,0.2219044417142868
436,fc1.bias,-0.007916394621133804,0.1015428751707077
436,fc2.weight,-0.026751171797513962,0.1455570012331009
436,fc2.bias,0.0010979482904076576,0.08213350176811218
436,fc3.weight,-0.014162813313305378,0.1381458193063736
436,fc3.bias,0.021828342229127884,0.11137200146913528
436,fc4.weight,0.021714281290769577,0.18718092143535614
436,fc4.bias,0.09541182219982147,0.024089882150292397
437,fc1.weight,-0.02029120735824108,0.22204414010047913
437,fc1.bias,-0.007994539104402065,0.10101205110549927
437,fc2.weight,-0.026676418259739876,0.14562636613845825
437,fc2.bias,0.0012583039933815598,0.08173110336065292
437,fc3.weight,-0.014284603297710419,0.13818897306919098
437,fc3.bias,0.021682996302843094,0.11122462898492813
437,fc4.weight,0.021981580182909966,0.18685492873191833
437,fc4.bias,0.0952889695763588,0.025332706049084663
438,fc1.weight,-0.020241614431142807,0.2222467064857483
438,fc1.bias,-0.007811252027750015,0.10069621354341507
438,fc2.weight,-0.02650507725775242,0.14569790661334991
438,fc2.bias,0.0014252321561798453,0.08162983506917953
438,fc3.weight,-0.014238241128623486,0.13827820122241974
438,fc3.bias,0.021899845451116562,0.11152328550815582
438,fc4.weight,0.021877851337194443,0.1872047781944275
438,fc4.bias,0.09566199034452438,0.02621155045926571
439,fc1.weight,-0.02046087011694908,0.22243469953536987
439,fc1.bias,-0.008164891973137856,0.10110072046518326
439,fc2.weight,-0.026285115629434586,0.14579705893993378
439,fc2.bias,0.0019273972138762474,0.08177554607391357
439,fc3.weight,-0.01418804470449686,0.1385257989168167
439,fc3.bias,0.022300196811556816,0.11112862825393677
439,fc4.weight,0.02212982438504696,0.1874333620071411
439,fc4.bias,0.09521451592445374,0.025163643062114716
440,fc1.weight,-0.020203212276101112,0.22250887751579285
440,fc1.bias,-0.007585492450743914,0.10079527646303177
440,fc2.weight,-0.026591403409838676,0.14589998126029968
440,fc2.bias,0.0016424235654994845,0.08182136714458466
440,fc3.weight,-0.014097479172050953,0.13858334720134735
440,fc3.bias,0.02260144054889679,0.11186359077692032
440,fc4.weight,0.02221709117293358,0.1875120848417282
440,fc4.bias,0.09654337912797928,0.024380406364798546
441,fc1.weight,-0.020433956757187843,0.22274450957775116
441,fc1.bias,-0.008003278635442257,0.1010659858584404
441,fc2.weight,-0.02649913914501667,0.1460256576538086
441,fc2.bias,0.0018052095547318459,0.08173733204603195
441,fc3.weight,-0.014159047976136208,0.13876087963581085
441,fc3.bias,0.02244563214480877,0.11177639663219452
441,fc4.weight,0.022028623148798943,0.18772104382514954
441,fc4.bias,0.09660045802593231,0.025340618565678596
442,fc1.weight,-0.020443236455321312,0.22275994718074799
442,fc1.bias,-0.008013095706701279,0.10114205628633499
442,fc2.weight,-0.02678324282169342,0.1460707187652588
442,fc2.bias,0.00136307324282825,0.08201014995574951
442,fc3.weight,-0.014135484583675861,0.13875852525234222
442,fc3.bias,0.022346939891576767,0.11176704615354538
442,fc4.weight,0.021938122808933258,0.18783359229564667
442,fc4.bias,0.09698449075222015,0.025072956457734108
443,fc1.weight,-0.020895102992653847,0.22290733456611633
443,fc1.bias,-0.008887894451618195,0.10152644664049149
443,fc2.weight,-0.02657690830528736,0.14610986411571503
443,fc2.bias,0.0016219133976846933,0.08190903812646866
443,fc3.weight,-0.01428600586950779,0.13890045881271362
443,fc3.bias,0.022404007613658905,0.1124182641506195
443,fc4.weight,0.02203972637653351,0.18783488869667053
443,fc4.bias,0.0974675863981247,0.02509256824851036
444,fc1.weight,-0.02087595872581005,0.223022922873497
444,fc1.bias,-0.008819885551929474,0.10127370804548264
444,fc2.weight,-0.026763219386339188,0.14621154963970184
444,fc2.bias,0.0013879584148526192,0.08132395148277283
444,fc3.weight,-0.014142977073788643,0.13899292051792145
444,fc3.bias,0.022468743845820427,0.1123855859041214
444,fc4.weight,0.022258691489696503,0.1880149394273758
444,fc4.bias,0.09744132310152054,0.024925731122493744
445,fc1.weight,-0.02089914306998253,0.22320033609867096
445,fc1.bias,-0.008944586850702763,0.10196327418088913
445,fc2.weight,-0.026905784383416176,0.1463523656129837
445,fc2.bias,0.0011914828792214394,0.08099498599767685
445,fc3.weight,-0.01422228291630745,0.13913416862487793
445,fc3.bias,0.022406557574868202,0.11250898241996765
445,fc4.weight,0.022272644564509392,0.18852640688419342
445,fc4.bias,0.0976213589310646,0.02376832254230976
446,fc1.weight,-0.020754123106598854,0.22339487075805664
446,fc1.bias,-0.008611246943473816,0.10145405679941177
446,fc2.weight,-0.026899905875325203,0.14648212492465973
446,fc2.bias,0.0013216622173786163,0.08124737441539764
446,fc3.weight,-0.01404124591499567,0.13928982615470886
446,fc3.bias,0.023272110149264336,0.11273521184921265
446,fc4.weight,0.022606022655963898,0.18872909247875214
446,fc4.bias,0.09855863451957703,0.024320168420672417
447,fc1.weight,-0.02073749154806137,0.22349096834659576
447,fc1.bias,-0.008551433682441711,0.1013403907418251
447,fc2.weight,-0.026995917782187462,0.1465114951133728
447,fc2.bias,0.0011668793158605695,0.0812808945775032
447,fc3.weight,-0.014308590441942215,0.13932010531425476
447,fc3.bias,0.02285153791308403,0.11303889006376266
447,fc4.weight,0.022229157388210297,0.18847253918647766
447,fc4.bias,0.09844513237476349,0.024268634617328644
448,fc1.weight,-0.020559806376695633,0.2235679030418396
448,fc1.bias,-0.008125511929392815,0.10116120427846909
448,fc2.weight,-0.027206894010305405,0.14659623801708221
448,fc2.bias,0.0009242132655344903,0.08149868249893188
448,fc3.weight,-0.01436558272689581,0.1394507884979248
448,fc3.bias,0.023074030876159668,0.112545445561409
448,fc4.weight,0.021751634776592255,0.18868060410022736
448,fc4.bias,0.09804198145866394,0.024290969595313072
449,fc1.weight,-0.020709527656435966,0.22374197840690613
449,fc1.bias,-0.008347617462277412,0.10148664563894272
449,fc2.weight,-0.027178501710295677,0.14668871462345123
449,fc2.bias,0.0009034295799210668,0.08172290772199631
449,fc3.weight,-0.01422430295497179,0.1395912915468216
449,fc3.bias,0.023550672456622124,0.11311700195074081
449,fc4.weight,0.02248111180961132,0.18910184502601624
449,fc4.bias,0.0993899405002594,0.02396654151380062
450,fc1.weight,-0.020660197362303734,0.22383663058280945
450,fc1.bias,-0.008234616369009018,0.10129745304584503
450,fc2.weight,-0.027146439999341965,0.1468168944120407
450,fc2.bias,0.0009236664045602083,0.08168569207191467
450,fc3.weight,-0.014383315108716488,0.13971027731895447
450,fc3.bias,0.023371867835521698,0.11272302269935608
450,fc4.weight,0.022443484514951706,0.18899308145046234
450,fc4.bias,0.09852616488933563,0.024816622957587242
451,fc1.weight,-0.020629877224564552,0.22393223643302917
451,fc1.bias,-0.008019891567528248,0.1013416200876236
451,fc2.weight,-0.027106717228889465,0.1468992829322815
451,fc2.bias,0.0011626110645011067,0.08199825882911682
451,fc3.weight,-0.014343622140586376,0.139764666557312
451,fc3.bias,0.023727310821413994,0.11338899284601212
451,fc4.weight,0.022496648132801056,0.18905170261859894
451,fc4.bias,0.10029013454914093,0.024615811184048653
452,fc1.weight,-0.020552292466163635,0.22401438653469086
452,fc1.bias,-0.007913573645055294,0.10160035640001297
452,fc2.weight,-0.027233613654971123,0.14693079888820648
452,fc2.bias,0.0011928061721846461,0.08194489032030106
452,fc3.weight,-0.014622214250266552,0.1398335099220276
452,fc3.bias,0.022879645228385925,0.11325295269489288
452,fc4.weight,0.022965313866734505,0.18885202705860138
452,fc4.bias,0.09977440536022186,0.02383546531200409
453,fc1.weight,-0.02063002809882164,0.22407080233097076
453,fc1.bias,-0.008069844916462898,0.10130766034126282
453,fc2.weight,-0.027282243594527245,0.14696699380874634
453,fc2.bias,0.0011138805421069264,0.08222523331642151
453,fc3.weight,-0.014769214205443859,0.1398492306470871
453,fc3.bias,0.023085223510861397,0.1131013035774231
453,fc4.weight,0.022782044485211372,0.18907804787158966
453,fc4.bias,0.09945498406887054,0.02495400235056877
454,fc1.weight,-0.02071726694703102,0.22416584193706512
454,fc1.bias,-0.008184369653463364,0.10115066170692444
454,fc2.weight,-0.02730008400976658,0.1470620036125183
454,fc2.bias,0.0010660233674570918,0.08209811896085739
454,fc3.weight,-0.014454910531640053,0.13987794518470764
454,fc3.bias,0.023732954636216164,0.11352603137493134
454,fc4.weight,0.022838549688458443,0.18924777209758759
454,fc4.bias,0.10104382783174515,0.022473877295851707
455,fc1.weight,-0.02057722769677639,0.2243846207857132
455,fc1.bias,-0.007988468743860722,0.10092762112617493
455,fc2.weight,-0.027158990502357483,0.14717981219291687
455,fc2.bias,0.0013278876431286335,0.08173584938049316
455,fc3.weight,-0.014616617932915688,0.14002640545368195
455,fc3.bias,0.023314177989959717,0.11346162110567093
455,fc4.weight,0.022650841623544693,0.1891818344593048
455,fc4.bias,0.100486621260643,0.02293878234922886
456,fc1.weight,-0.020684607326984406,0.22453859448432922
456,fc1.bias,-0.008067804388701916,0.10065404325723648
456,fc2.weight,-0.02707846090197563,0.14728251099586487
456,fc2.bias,0.0015957953874021769,0.0819270983338356
456,fc3.weight,-0.01462512742727995,0.14010493457317352
456,fc3.bias,0.02323729358613491,0.11363661289215088
456,fc4.weight,0.02321678027510643,0.18931569159030914
456,fc4.bias,0.10209047049283981,0.022644026204943657
457,fc1.weight,-0.02066287212073803,0.2247011810541153
457,fc1.bias,-0.007828526198863983,0.09981291741132736
457,fc2.weight,-0.02703232504427433,0.1473945677280426
457,fc2.bias,0.0015892449300736189,0.08180159330368042
457,fc3.weight,-0.014858812093734741,0.14018107950687408
457,fc3.bias,0.022771749645471573,0.11392351984977722
457,fc4.weight,0.02330193482339382,0.18916109204292297
457,fc4.bias,0.10201430320739746,0.022777562960982323
458,fc1.weight,-0.020781096071004868,0.2247946560382843
458,fc1.bias,-0.007906111888587475,0.10038474202156067
458,fc2.weight,-0.027023032307624817,0.1474829763174057
458,fc2.bias,0.0016298949485644698,0.08131709694862366
458,fc3.weight,-0.014653339982032776,0.14027239382266998
458,fc3.bias,0.02351302094757557,0.11364147812128067
458,fc4.weight,0.022376228123903275,0.18965379893779755
458,fc4.bias,0.10178805887699127,0.023092886433005333
459,fc1.weight,-0.020706355571746826,0.22499090433120728
459,fc1.bias,-0.007629175670444965,0.10021953284740448
459,fc2.weight,-0.027065927162766457,0.14758776128292084
459,fc2.bias,0.001577685121446848,0.08148989826440811
459,fc3.weight,-0.014745977707207203,0.14039476215839386
459,fc3.bias,0.02360083907842636,0.11398325115442276
459,fc4.weight,0.02249649353325367,0.1896522492170334
459,fc4.bias,0.10220703482627869,0.023669589310884476
460,fc1.weight,-0.02068728767335415,0.22510503232479095
460,fc1.bias,-0.007548501715064049,0.10037024319171906
460,fc2.weight,-0.02717125415802002,0.14768269658088684
460,fc2.bias,0.0014624700415879488,0.08144105970859528
460,fc3.weight,-0.014821863733232021,0.14045584201812744
460,fc3.bias,0.02358493022620678,0.11392631381750107
460,fc4.weight,0.022602509707212448,0.189824640750885
460,fc4.bias,0.101873017847538,0.023173799738287926
461,fc1.weight,-0.02045602537691593,0.22522896528244019
461,fc1.bias,-0.007176213897764683,0.10020221024751663
461,fc2.weight,-0.027185680344700813,0.14781908690929413
461,fc2.bias,0.0016085582319647074,0.08142261952161789
461,fc3.weight,-0.014765078201889992,0.14064505696296692
461,fc3.bias,0.02390960417687893,0.11472197622060776
461,fc4.weight,0.022903630509972572,0.19042104482650757
461,fc4.bias,0.10324571281671524,0.022049620747566223
462,fc1.weight,-0.020550653338432312,0.22534173727035522
462,fc1.bias,-0.007405946962535381,0.09999385476112366
462,fc2.weight,-0.027316192165017128,0.1478872299194336
462,fc2.bias,0.0014087844174355268,0.08116267621517181
462,fc3.weight,-0.014904731884598732,0.14071844518184662
462,fc3.bias,0.023958740755915642,0.11435846984386444
462,fc4.weight,0.022801153361797333,0.19072072207927704
462,fc4.bias,0.10253375768661499,0.022629041224718094
463,fc1.weight,-0.0208327267318964,0.22547999024391174
463,fc1.bias,-0.007622901815921068,0.09989960491657257
463,fc2.weight,-0.027179252356290817,0.14796964824199677
463,fc2.bias,0.0017798092449083924,0.08125478029251099
463,fc3.weight,-0.014727897942066193,0.1408940851688385
463,fc3.bias,0.02447856031358242,0.1145189106464386
463,fc4.weight,0.023590389639139175,0.19078195095062256
463,fc4.bias,0.103300541639328,0.023628002032637596
464,fc1.weight,-0.02096390537917614,0.2256385087966919
464,fc1.bias,-0.007895664311945438,0.10005194693803787
464,fc2.weight,-0.027306318283081055,0.1480201929807663
464,fc2.bias,0.0015952610410749912,0.08132865279912949
464,fc3.weight,-0.014954562298953533,0.14106068015098572
464,fc3.bias,0.02422386035323143,0.11511588096618652
464,fc4.weight,0.024319656193256378,0.19049550592899323
464,fc4.bias,0.10399262607097626,0.022384289652109146
465,fc1.weight,-0.02074410207569599,0.22585482895374298
465,fc1.bias,-0.007292067166417837,0.10026313364505768
465,fc2.weight,-0.02719058282673359,0.14816102385520935
465,fc2.bias,0.0016454639844596386,0.08149939775466919
465,fc3.weight,-0.014801060780882835,0.1413268893957138
465,fc3.bias,0.02494628354907036,0.1153668686747551
465,fc4.weight,0.02416124939918518,0.19094303250312805
465,fc4.bias,0.1047850027680397,0.020619891583919525
466,fc1.weight,-0.020937111228704453,0.22591979801654816
466,fc1.bias,-0.007525716908276081,0.10021506994962692
466,fc2.weight,-0.0273665189743042,0.1482025533914566
466,fc2.bias,0.0014917432563379407,0.0815596729516983
466,fc3.weight,-0.015073670074343681,0.1413792371749878
466,fc3.bias,0.02446470782160759,0.11543485522270203
466,fc4.weight,0.02383636124432087,0.19114382565021515
466,fc4.bias,0.10460254549980164,0.021336225792765617
467,fc1.weight,-0.021161796525120735,0.22619904577732086
467,fc1.bias,-0.008000603877007961,0.10009444504976273
467,fc2.weight,-0.027485957369208336,0.1482752114534378
467,fc2.bias,0.0014468576991930604,0.0819161906838417
467,fc3.weight,-0.015164211392402649,0.14145402610301971
467,fc3.bias,0.02446874789893627,0.11515124887228012
467,fc4.weight,0.023819979280233383,0.1914115846157074
467,fc4.bias,0.10458974540233612,0.022717081010341644
468,fc1.weight,-0.021131251007318497,0.22627563774585724
468,fc1.bias,-0.007783303502947092,0.10051770508289337
468,fc2.weight,-0.027301043272018433,0.14843057096004486
468,fc2.bias,0.0019133584573864937,0.08197025209665298
468,fc3.weight,-0.015075515024363995,0.14167915284633636
468,fc3.bias,0.02517036348581314,0.11516356468200684
468,fc4.weight,0.023822806775569916,0.19195908308029175
468,fc4.bias,0.1051495298743248,0.023712344467639923
469,fc1.weight,-0.020960073918104172,0.2262893170118332
469,fc1.bias,-0.007409737445414066,0.10027368366718292
469,fc2.weight,-0.02719086967408657,0.14853277802467346
469,fc2.bias,0.002326119225472212,0.0820050835609436
469,fc3.weight,-0.015185092575848103,0.14182619750499725
469,fc3.bias,0.02492772787809372,0.11543982475996017
469,fc4.weight,0.023904457688331604,0.1919441968202591
469,fc4.bias,0.10517755150794983,0.023300258442759514
470,fc1.weight,-0.02088061161339283,0.2264026701450348
470,fc1.bias,-0.007295947056263685,0.10014467686414719
470,fc2.weight,-0.027400631457567215,0.14863242208957672
470,fc2.bias,0.0019111419096589088,0.08210209757089615
470,fc3.weight,-0.01504344679415226,0.14193777740001678
470,fc3.bias,0.02534753456711769,0.11525718122720718
470,fc4.weight,0.023801222443580627,0.1924816071987152
470,fc4.bias,0.10520311444997787,0.021838819608092308
471,fc1.weight,-0.021052302792668343,0.22662632167339325
471,fc1.bias,-0.007512345444411039,0.10015960037708282
471,fc2.weight,-0.027432756498456,0.14867502450942993
471,fc2.bias,0.0020044753327965736,0.08225873112678528
471,fc3.weight,-0.015151260420680046,0.14204272627830505
471,fc3.bias,0.0249180868268013,0.11527002602815628
471,fc4.weight,0.023880552500486374,0.19238455593585968
471,fc4.bias,0.10531798750162125,0.02277650684118271
472,fc1.weight,-0.020947204902768135,0.22668184340000153
472,fc1.bias,-0.00736792478710413,0.10024109482765198
472,fc2.weight,-0.027528544887900352,0.14876128733158112
472,fc2.bias,0.001800685073249042,0.08266876637935638
472,fc3.weight,-0.015142715536057949,0.14215564727783203
472,fc3.bias,0.025796428322792053,0.11551448702812195
472,fc4.weight,0.024253038689494133,0.1925254613161087
472,fc4.bias,0.10678154230117798,0.02271350473165512
473,fc1.weight,-0.020791228860616684,0.2268867790699005
473,fc1.bias,-0.007036977913230658,0.10017797350883484
473,fc2.weight,-0.027502775192260742,0.1489061713218689
473,fc2.bias,0.001690514269284904,0.08274733275175095
473,fc3.weight,-0.014950418844819069,0.14229847490787506
473,fc3.bias,0.02618691511452198,0.11579735577106476
473,fc4.weight,0.02418150193989277,0.19271236658096313
473,fc4.bias,0.10667639970779419,0.02113877795636654
474,fc1.weight,-0.020813804119825363,0.22700516879558563
474,fc1.bias,-0.00704128947108984,0.09956502169370651
474,fc2.weight,-0.027294864878058434,0.148977592587471
474,fc2.bias,0.0021701331716030836,0.0829172283411026
474,fc3.weight,-0.015132599510252476,0.14236178994178772
474,fc3.bias,0.02581259235739708,0.11619701981544495
474,fc4.weight,0.02364449016749859,0.19252829253673553
474,fc4.bias,0.10713362693786621,0.021576788276433945
475,fc1.weight,-0.021155884489417076,0.22705642879009247
475,fc1.bias,-0.007691388018429279,0.09941527247428894
475,fc2.weight,-0.027572348713874817,0.14895668625831604
475,fc2.bias,0.00172002415638417,0.08262713998556137
475,fc3.weight,-0.015311005525290966,0.14239250123500824
475,fc3.bias,0.025351034477353096,0.11641783267259598
475,fc4.weight,0.02341471239924431,0.1922774612903595
475,fc4.bias,0.10695032775402069,0.022992480546236038
476,fc1.weight,-0.021141566336154938,0.22709394991397858
476,fc1.bias,-0.00765262683853507,0.09961797297000885
476,fc2.weight,-0.02736928127706051,0.1490025520324707
476,fc2.bias,0.002056235447525978,0.08256497979164124
476,fc3.weight,-0.01530392561107874,0.14249944686889648
476,fc3.bias,0.025755109265446663,0.11660268902778625
476,fc4.weight,0.02318250574171543,0.19244565069675446
476,fc4.bias,0.10764425247907639,0.022851645946502686
477,fc1.weight,-0.021184083074331284,0.2272946685552597
477,fc1.bias,-0.007636117283254862,0.09953168779611588
477,fc2.weight,-0.027515118941664696,0.14909684658050537
477,fc2.bias,0.0018144104396924376,0.08230172097682953
477,fc3.weight,-0.015167692676186562,0.14267902076244354
477,fc3.bias,0.02594747021794319,0.1160343661904335
477,fc4.weight,0.02284916304051876,0.19273324310779572
477,fc4.bias,0.10752715170383453,0.021586226299405098
478,fc1.weight,-0.021004997193813324,0.2275201827287674
478,fc1.bias,-0.007241297047585249,0.0999881848692894
478,fc2.weight,-0.027638280764222145,0.1492137759923935
478,fc2.bias,0.0016146874986588955,0.08234290033578873
478,fc3.weight,-0.01513864565640688,0.1427847146987915
478,fc3.bias,0.026296712458133698,0.11652390658855438
478,fc4.weight,0.023055393248796463,0.1932140588760376
478,fc4.bias,0.10765619575977325,0.021007167175412178
479,fc1.weight,-0.021296489983797073,0.22760972380638123
479,fc1.bias,-0.0077306185849010944,0.09954559803009033
479,fc2.weight,-0.028006842359900475,0.14927393198013306
479,fc2.bias,0.0011661906028166413,0.0825246199965477
479,fc3.weight,-0.015446572564542294,0.14286434650421143
479,fc3.bias,0.02546490728855133,0.11624395847320557
479,fc4.weight,0.023374291136860847,0.19303101301193237
479,fc4.bias,0.10792163759469986,0.022498980164527893
480,fc1.weight,-0.021428093314170837,0.22764942049980164
480,fc1.bias,-0.007926286198198795,0.09919549524784088
480,fc2.weight,-0.028169389814138412,0.14939728379249573
480,fc2.bias,0.0010737539269030094,0.08275219053030014
480,fc3.weight,-0.015374913811683655,0.14292703568935394
480,fc3.bias,0.025952212512493134,0.11692924052476883
480,fc4.weight,0.023704130202531815,0.19320186972618103
480,fc4.bias,0.10797206312417984,0.022508075460791588
481,fc1.weight,-0.021413275972008705,0.22786295413970947
481,fc1.bias,-0.007749045267701149,0.09972559660673141
481,fc2.weight,-0.028362061828374863,0.1495225429534912
481,fc2.bias,0.0006513418629765511,0.08272974193096161
481,fc3.weight,-0.015465189702808857,0.14303083717823029
481,fc3.bias,0.026165157556533813,0.11760806292295456
481,fc4.weight,0.023457113653421402,0.19368183612823486
481,fc4.bias,0.1091570034623146,0.021776970475912094
482,fc1.weight,-0.02160979062318802,0.22802741825580597
482,fc1.bias,-0.00804868247359991,0.09944579750299454
482,fc2.weight,-0.028279446065425873,0.14954695105552673
482,fc2.bias,0.0008539057453162968,0.0831511914730072
482,fc3.weight,-0.01555468887090683,0.14316046237945557
482,fc3.bias,0.02600981295108795,0.11800166219472885
482,fc4.weight,0.02363496460020542,0.19370579719543457
482,fc4.bias,0.10959019511938095,0.020273692905902863
483,fc1.weight,-0.02172680012881756,0.22809338569641113
483,fc1.bias,-0.008360547013580799,0.09999021142721176
483,fc2.weight,-0.02844630926847458,0.14956539869308472
483,fc2.bias,0.0005972889484837651,0.08299905061721802
483,fc3.weight,-0.015702562406659126,0.14320720732212067
483,fc3.bias,0.025758950039744377,0.11746403574943542
483,fc4.weight,0.02391427382826805,0.19345080852508545
483,fc4.bias,0.10907173156738281,0.019905922934412956
484,fc1.weight,-0.021495837718248367,0.22825130820274353
484,fc1.bias,-0.00793298427015543,0.10022027790546417
484,fc2.weight,-0.028253039345145226,0.1497086137533188
484,fc2.bias,0.001114484155550599,0.08283858001232147
484,fc3.weight,-0.015598001889884472,0.1433565765619278
484,fc3.bias,0.026369668543338776,0.11797351390123367
484,fc4.weight,0.02445744164288044,0.19351723790168762
484,fc4.bias,0.11012308299541473,0.02050963044166565
485,fc1.weight,-0.021629635244607925,0.22842814028263092
485,fc1.bias,-0.008152919821441174,0.10021058470010757
485,fc2.weight,-0.0281623974442482,0.14975015819072723
485,fc2.bias,0.0012049261713400483,0.08257045596837997
485,fc3.weight,-0.015838058665394783,0.14345893263816833
485,fc3.bias,0.02595052681863308,0.11815894395112991
485,fc4.weight,0.024498721584677696,0.19337517023086548
485,fc4.bias,0.110711969435215,0.01983817294239998
486,fc1.weight,-0.021411774680018425,0.22838237881660461
486,fc1.bias,-0.00781844463199377,0.10049448162317276
486,fc2.weight,-0.02832639589905739,0.1498524248600006
486,fc2.bias,0.0010089100105687976,0.08277951925992966
486,fc3.weight,-0.01584264077246189,0.14349883794784546
486,fc3.bias,0.026212992146611214,0.1181754469871521
486,fc4.weight,0.023942552506923676,0.1935683935880661
486,fc4.bias,0.11033499240875244,0.021579142659902573
487,fc1.weight,-0.02128218300640583,0.22847206890583038
487,fc1.bias,-0.007655680179595947,0.1001199334859848
487,fc2.weight,-0.028269387781620026,0.14990556240081787
487,fc2.bias,0.0011639497242867947,0.08278396725654602
487,fc3.weight,-0.015853891149163246,0.14354820549488068
487,fc3.bias,0.02670561894774437,0.11815670877695084
487,fc4.weight,0.023968851193785667,0.19365009665489197
487,fc4.bias,0.11043204367160797,0.02142905630171299
488,fc1.weight,-0.02122623100876808,0.2285868376493454
488,fc1.bias,-0.007600311189889908,0.10022858530282974
488,fc2.weight,-0.02835717424750328,0.14995917677879333
488,fc2.bias,0.0012472160160541534,0.08278390765190125
488,fc3.weight,-0.015708323568105698,0.14361906051635742
488,fc3.bias,0.027438392862677574,0.11917220056056976
488,fc4.weight,0.024344483390450478,0.19375185668468475
488,fc4.bias,0.1115858405828476,0.020992670208215714
489,fc1.weight,-0.021216100081801414,0.22875726222991943
489,fc1.bias,-0.007493676617741585,0.10031012445688248
489,fc2.weight,-0.028271127492189407,0.15009869635105133
489,fc2.bias,0.001404730137437582,0.08266353607177734
489,fc3.weight,-0.015502210706472397,0.14374175667762756
489,fc3.bias,0.027697738260030746,0.1184227392077446
489,fc4.weight,0.02469783090054989,0.1938716173171997
489,fc4.bias,0.11138645559549332,0.022273777052760124
490,fc1.weight,-0.021039502695202827,0.22891177237033844
490,fc1.bias,-0.007104705553501844,0.10020498931407928
490,fc2.weight,-0.028210347518324852,0.15022225677967072
490,fc2.bias,0.0017265937058255076,0.08265933394432068
490,fc3.weight,-0.01575775258243084,0.1438862830400467
490,fc3.bias,0.027040189132094383,0.11881932616233826
490,fc4.weight,0.024871716275811195,0.19385947287082672
490,fc4.bias,0.11179923266172409,0.021907055750489235
491,fc1.weight,-0.0210339967161417,0.22895441949367523
491,fc1.bias,-0.0071385931223630905,0.10024379193782806
491,fc2.weight,-0.028324341401457787,0.15038543939590454
491,fc2.bias,0.0015755811473354697,0.08265920728445053
491,fc3.weight,-0.015833262354135513,0.14397716522216797
491,fc3.bias,0.0269453302025795,0.11927107721567154
491,fc4.weight,0.024463659152388573,0.194011852145195
491,fc4.bias,0.11143849790096283,0.021625123918056488
492,fc1.weight,-0.021167725324630737,0.22903193533420563
492,fc1.bias,-0.007397556211799383,0.09962917864322662
492,fc2.weight,-0.028348004445433617,0.15048335492610931
492,fc2.bias,0.0016310556093230844,0.08241120725870132
492,fc3.weight,-0.016072619706392288,0.14406800270080566
492,fc3.bias,0.026947228237986565,0.11962085962295532
492,fc4.weight,0.023907575756311417,0.19442395865917206
492,fc4.bias,0.11248385906219482,0.021640116348862648
493,fc1.weight,-0.021423188969492912,0.22927473485469818
493,fc1.bias,-0.007586985360831022,0.09983468800783157
493,fc2.weight,-0.02829853631556034,0.15056756138801575
493,fc2.bias,0.0017621713923290372,0.0825299620628357
493,fc3.weight,-0.016106512397527695,0.1442054659128189
493,fc3.bias,0.026789145544171333,0.11969298124313354
493,fc4.weight,0.023790767416357994,0.19464211165905
493,fc4.bias,0.11272811889648438,0.021419309079647064
494,fc1.weight,-0.021409964188933372,0.2294868528842926
494,fc1.bias,-0.007620451971888542,0.09958492964506149
494,fc2.weight,-0.028417285531759262,0.1506269872188568
494,fc2.bias,0.0015245781978592277,0.08262915164232254
494,fc3.weight,-0.01587684080004692,0.14424525201320648
494,fc3.bias,0.027459794655442238,0.11973593384027481
494,fc4.weight,0.023803269490599632,0.19455108046531677
494,fc4.bias,0.11313749104738235,0.02166568860411644
495,fc1.weight,-0.021127069368958473,0.22953173518180847
495,fc1.bias,-0.007186086382716894,0.09921561181545258
495,fc2.weight,-0.028548315167427063,0.1507173478603363
495,fc2.bias,0.0013658225070685148,0.08260137587785721
495,fc3.weight,-0.016011465340852737,0.14432351291179657
495,fc3.bias,0.027375301346182823,0.11974386870861053
495,fc4.weight,0.023880183696746826,0.1946111023426056
495,fc4.bias,0.11290675401687622,0.021459810435771942
496,fc1.weight,-0.021237660199403763,0.22972555458545685
496,fc1.bias,-0.007394631393253803,0.09984897822141647
496,fc2.weight,-0.028690621256828308,0.15078945457935333
496,fc2.bias,0.0011362277437001467,0.08278166502714157
496,fc3.weight,-0.015781182795763016,0.1444031447172165
496,fc3.bias,0.028139114379882812,0.12005684524774551
496,fc4.weight,0.023797661066055298,0.19484038650989532
496,fc4.bias,0.114056795835495,0.01949135586619377
497,fc1.weight,-0.02146545983850956,0.22989322245121002
497,fc1.bias,-0.007637064438313246,0.09920621663331985
497,fc2.weight,-0.028619268909096718,0.15091222524642944
497,fc2.bias,0.0012924554757773876,0.08235971629619598
497,fc3.weight,-0.016001351177692413,0.14446288347244263
497,fc3.bias,0.027812425047159195,0.12028388679027557
